id,source_type,source_id,relation,target_type,target_id,confidence,provenance
edge_0048968,Evidence,ev_cbc_010769_4340c0204c,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0048969,Evidence,ev_cbc_010769_4340c0204c,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0048970,Evidence,ev_cbc_010769_4340c0204c,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0048971,Evidence,ev_cbc_010769_4340c0204c,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0048972,Evidence,ev_cbc_010770_4f35b6f9bb,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0048973,Evidence,ev_cbc_010770_4f35b6f9bb,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0048974,Evidence,ev_cbc_010770_4f35b6f9bb,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0048975,Evidence,ev_cbc_010770_4f35b6f9bb,MENTIONS_TOPIC,Topic,topic_inflammation,0.8,kb_pdf
edge_0048976,Evidence,ev_cbc_010770_4f35b6f9bb,SUPPORTS,Condition,cond_bacterial_infection,0.75,kb_pdf
edge_0048977,Evidence,ev_cbc_010770_4f35b6f9bb,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0048978,Evidence,ev_cbc_010770_4f35b6f9bb,SUPPORTS,Condition,cond_inflammation,0.75,kb_pdf
edge_0048979,Evidence,ev_cbc_010771_929307ec20,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0048980,Evidence,ev_cbc_010771_929307ec20,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0048981,Evidence,ev_cbc_010772_3cfee150ec,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0048982,Evidence,ev_cbc_010772_3cfee150ec,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0048983,Evidence,ev_cbc_010773_5a1ff01bff,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0048984,Evidence,ev_cbc_010773_5a1ff01bff,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0048985,Evidence,ev_cbc_010773_5a1ff01bff,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0048986,Evidence,ev_cbc_010773_5a1ff01bff,MENTIONS_TOPIC,Topic,topic_inflammation,0.8,kb_pdf
edge_0048987,Evidence,ev_cbc_010773_5a1ff01bff,SUPPORTS,Condition,cond_bone_mineral_disorder,0.75,kb_pdf
edge_0048988,Evidence,ev_cbc_010773_5a1ff01bff,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0048989,Evidence,ev_cbc_010773_5a1ff01bff,SUPPORTS,Condition,cond_inflammation,0.75,kb_pdf
edge_0048990,Evidence,ev_cbc_010774_9378068c2a,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0048991,Evidence,ev_cbc_010774_9378068c2a,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0048992,Evidence,ev_cbc_010775_5b565aa3e3,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0048993,Evidence,ev_cbc_010775_5b565aa3e3,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0048994,Evidence,ev_cbc_010776_f6f49f0141,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0048995,Evidence,ev_cbc_010776_f6f49f0141,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0048996,Evidence,ev_cbc_010776_f6f49f0141,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0048997,Evidence,ev_cbc_010776_f6f49f0141,MENTIONS_TOPIC,Topic,topic_inflammation,0.8,kb_pdf
edge_0048998,Evidence,ev_cbc_010776_f6f49f0141,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0048999,Evidence,ev_cbc_010776_f6f49f0141,SUPPORTS,Condition,cond_inflammation,0.75,kb_pdf
edge_0049000,Evidence,ev_cbc_010777_4b7a868eb7,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049001,Evidence,ev_cbc_010777_4b7a868eb7,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049002,Evidence,ev_cbc_010777_4b7a868eb7,MENTIONS_TEST,Test,test_NEUT,0.95,kb_pdf
edge_0049003,Evidence,ev_cbc_010777_4b7a868eb7,MENTIONS_TOPIC,Topic,topic_inflammation,0.8,kb_pdf
edge_0049004,Evidence,ev_cbc_010777_4b7a868eb7,SUPPORTS,Condition,cond_inflammation,0.75,kb_pdf
edge_0049005,Evidence,ev_cbc_010778_db4501200c,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049006,Evidence,ev_cbc_010778_db4501200c,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049007,Evidence,ev_cbc_010778_db4501200c,MENTIONS_TEST,Test,test_NEUT,0.95,kb_pdf
edge_0049008,Evidence,ev_cbc_010778_db4501200c,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0049009,Evidence,ev_cbc_010778_db4501200c,MENTIONS_TOPIC,Topic,topic_inflammation,0.8,kb_pdf
edge_0049010,Evidence,ev_cbc_010778_db4501200c,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0049011,Evidence,ev_cbc_010778_db4501200c,SUPPORTS,Condition,cond_inflammation,0.75,kb_pdf
edge_0049012,Evidence,ev_cbc_010779_f55f061ccb,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049013,Evidence,ev_cbc_010779_f55f061ccb,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049014,Evidence,ev_cbc_010779_f55f061ccb,MENTIONS_TEST,Test,test_NEUT,0.95,kb_pdf
edge_0049015,Evidence,ev_cbc_010779_f55f061ccb,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0049016,Evidence,ev_cbc_010779_f55f061ccb,MENTIONS_TOPIC,Topic,topic_inflammation,0.8,kb_pdf
edge_0049017,Evidence,ev_cbc_010779_f55f061ccb,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0049018,Evidence,ev_cbc_010779_f55f061ccb,SUPPORTS,Condition,cond_inflammation,0.75,kb_pdf
edge_0049019,Evidence,ev_cbc_010780_568a4e5938,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049020,Evidence,ev_cbc_010780_568a4e5938,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049021,Evidence,ev_cbc_010780_568a4e5938,MENTIONS_TEST,Test,test_NEUT,0.95,kb_pdf
edge_0049022,Evidence,ev_cbc_010780_568a4e5938,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0049023,Evidence,ev_cbc_010780_568a4e5938,MENTIONS_TOPIC,Topic,topic_inflammation,0.8,kb_pdf
edge_0049024,Evidence,ev_cbc_010780_568a4e5938,SUPPORTS,Condition,cond_bacterial_infection,0.75,kb_pdf
edge_0049025,Evidence,ev_cbc_010780_568a4e5938,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0049026,Evidence,ev_cbc_010780_568a4e5938,SUPPORTS,Condition,cond_inflammation,0.75,kb_pdf
edge_0049027,Evidence,ev_cbc_010780_568a4e5938,SUPPORTS,Condition,cond_neutrophilia,0.75,kb_pdf
edge_0049028,Evidence,ev_cbc_010781_af3adf0ec6,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049029,Evidence,ev_cbc_010781_af3adf0ec6,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049030,Evidence,ev_cbc_010781_af3adf0ec6,MENTIONS_TOPIC,Topic,topic_inflammation,0.8,kb_pdf
edge_0049031,Evidence,ev_cbc_010781_af3adf0ec6,SUPPORTS,Condition,cond_inflammation,0.75,kb_pdf
edge_0049032,Evidence,ev_cbc_010782_1bb2ee32f8,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049033,Evidence,ev_cbc_010782_1bb2ee32f8,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049034,Evidence,ev_cbc_010783_cf16974c3b,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049035,Evidence,ev_cbc_010783_cf16974c3b,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049036,Evidence,ev_cbc_010784_1a875c4a27,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049037,Evidence,ev_cbc_010784_1a875c4a27,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049038,Evidence,ev_cbc_010784_1a875c4a27,MENTIONS_TEST,Test,test_NEUT,0.95,kb_pdf
edge_0049039,Evidence,ev_cbc_010784_1a875c4a27,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0049040,Evidence,ev_cbc_010784_1a875c4a27,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0049041,Evidence,ev_cbc_010785_f3b6a336de,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049042,Evidence,ev_cbc_010785_f3b6a336de,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049043,Evidence,ev_cbc_010785_f3b6a336de,MENTIONS_TOPIC,Topic,topic_inflammation,0.8,kb_pdf
edge_0049044,Evidence,ev_cbc_010785_f3b6a336de,SUPPORTS,Condition,cond_inflammation,0.75,kb_pdf
edge_0049045,Evidence,ev_cbc_010786_19e39c3a9d,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049046,Evidence,ev_cbc_010786_19e39c3a9d,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049047,Evidence,ev_cbc_010787_ba6ab868ae,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049048,Evidence,ev_cbc_010787_ba6ab868ae,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049049,Evidence,ev_cbc_010788_bde047c256,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049050,Evidence,ev_cbc_010788_bde047c256,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049051,Evidence,ev_cbc_010789_4fbef6d935,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049052,Evidence,ev_cbc_010789_4fbef6d935,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049053,Evidence,ev_cbc_010790_2d358a31a8,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049054,Evidence,ev_cbc_010790_2d358a31a8,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049055,Evidence,ev_cbc_010791_bd74a023fc,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049056,Evidence,ev_cbc_010791_bd74a023fc,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049057,Evidence,ev_cbc_010792_d290dd53e2,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049058,Evidence,ev_cbc_010792_d290dd53e2,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049059,Evidence,ev_cbc_010793_278c126e75,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049060,Evidence,ev_cbc_010793_278c126e75,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049061,Evidence,ev_cbc_010794_6016855b10,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049062,Evidence,ev_cbc_010794_6016855b10,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049063,Evidence,ev_cbc_010794_6016855b10,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0049064,Evidence,ev_cbc_010794_6016855b10,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0049065,Evidence,ev_cbc_010795_2c6f864cca,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049066,Evidence,ev_cbc_010795_2c6f864cca,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049067,Evidence,ev_cbc_010796_5bb593e8f6,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049068,Evidence,ev_cbc_010796_5bb593e8f6,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049069,Evidence,ev_cbc_010797_32c015f442,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049070,Evidence,ev_cbc_010797_32c015f442,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049071,Evidence,ev_cbc_010797_32c015f442,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0049072,Evidence,ev_cbc_010797_32c015f442,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0049073,Evidence,ev_cbc_010798_df8d8f9cd8,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049074,Evidence,ev_cbc_010798_df8d8f9cd8,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049075,Evidence,ev_cbc_010799_10f96c3bbd,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049076,Evidence,ev_cbc_010799_10f96c3bbd,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049077,Evidence,ev_cbc_010800_ff12e9a041,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049078,Evidence,ev_cbc_010800_ff12e9a041,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049079,Evidence,ev_cbc_010800_ff12e9a041,MENTIONS_TOPIC,Topic,topic_inflammation,0.8,kb_pdf
edge_0049080,Evidence,ev_cbc_010800_ff12e9a041,SUPPORTS,Condition,cond_inflammation,0.75,kb_pdf
edge_0049081,Evidence,ev_cbc_010801_e7f007c276,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049082,Evidence,ev_cbc_010801_e7f007c276,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049083,Evidence,ev_cbc_010801_e7f007c276,SUPPORTS,Condition,cond_cardiac_stress,0.75,kb_pdf
edge_0049084,Evidence,ev_cbc_010802_e7ededbc82,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049085,Evidence,ev_cbc_010802_e7ededbc82,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049086,Evidence,ev_cbc_010803_79e16ccdca,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049087,Evidence,ev_cbc_010803_79e16ccdca,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049088,Evidence,ev_cbc_010803_79e16ccdca,MENTIONS_TEST,Test,test_HCT,0.95,kb_pdf
edge_0049089,Evidence,ev_cbc_010804_848db23e9e,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049090,Evidence,ev_cbc_010804_848db23e9e,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049091,Evidence,ev_cbc_010805_f601d2c6ec,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049092,Evidence,ev_cbc_010805_f601d2c6ec,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049093,Evidence,ev_cbc_010806_c67cf5c580,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049094,Evidence,ev_cbc_010806_c67cf5c580,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049095,Evidence,ev_cbc_010807_c94fe289af,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049096,Evidence,ev_cbc_010807_c94fe289af,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049097,Evidence,ev_cbc_010808_f452130cf0,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049098,Evidence,ev_cbc_010808_f452130cf0,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049099,Evidence,ev_cbc_010808_f452130cf0,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0049100,Evidence,ev_cbc_010808_f452130cf0,MENTIONS_TOPIC,Topic,topic_inflammation,0.8,kb_pdf
edge_0049101,Evidence,ev_cbc_010808_f452130cf0,SUPPORTS,Condition,cond_bacterial_infection,0.75,kb_pdf
edge_0049102,Evidence,ev_cbc_010808_f452130cf0,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0049103,Evidence,ev_cbc_010808_f452130cf0,SUPPORTS,Condition,cond_inflammation,0.75,kb_pdf
edge_0049104,Evidence,ev_cbc_010809_67ef59f345,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049105,Evidence,ev_cbc_010809_67ef59f345,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049106,Evidence,ev_cbc_010809_67ef59f345,MENTIONS_TOPIC,Topic,topic_polycythemia,0.8,kb_pdf
edge_0049107,Evidence,ev_cbc_010809_67ef59f345,SUPPORTS,Condition,cond_cardiac_stress,0.75,kb_pdf
edge_0049108,Evidence,ev_cbc_010809_67ef59f345,SUPPORTS,Condition,cond_polycythemia,0.75,kb_pdf
edge_0049109,Evidence,ev_cbc_010810_4fe05003f1,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049110,Evidence,ev_cbc_010810_4fe05003f1,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049111,Evidence,ev_cbc_010810_4fe05003f1,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0049112,Evidence,ev_cbc_010810_4fe05003f1,SUPPORTS,Condition,cond_hepatocellular_injury,0.75,kb_pdf
edge_0049113,Evidence,ev_cbc_010810_4fe05003f1,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0049114,Evidence,ev_cbc_010810_4fe05003f1,SUPPORTS,Condition,cond_viral_infection,0.75,kb_pdf
edge_0049115,Evidence,ev_cbc_010811_81849b813f,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049116,Evidence,ev_cbc_010811_81849b813f,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049117,Evidence,ev_cbc_010812_a1869aae51,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049118,Evidence,ev_cbc_010812_a1869aae51,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049119,Evidence,ev_cbc_010812_a1869aae51,MENTIONS_TOPIC,Topic,topic_inflammation,0.8,kb_pdf
edge_0049120,Evidence,ev_cbc_010812_a1869aae51,SUPPORTS,Condition,cond_inflammation,0.75,kb_pdf
edge_0049121,Evidence,ev_cbc_010813_323d5610c9,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049122,Evidence,ev_cbc_010813_323d5610c9,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049123,Evidence,ev_cbc_010813_323d5610c9,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0049124,Evidence,ev_cbc_010813_323d5610c9,SUPPORTS,Condition,cond_bacterial_infection,0.75,kb_pdf
edge_0049125,Evidence,ev_cbc_010813_323d5610c9,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0049126,Evidence,ev_cbc_010814_bf0bca480e,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049127,Evidence,ev_cbc_010814_bf0bca480e,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049128,Evidence,ev_cbc_010814_bf0bca480e,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0049129,Evidence,ev_cbc_010814_bf0bca480e,MENTIONS_TOPIC,Topic,topic_inflammation,0.8,kb_pdf
edge_0049130,Evidence,ev_cbc_010814_bf0bca480e,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0049131,Evidence,ev_cbc_010814_bf0bca480e,SUPPORTS,Condition,cond_inflammation,0.75,kb_pdf
edge_0049132,Evidence,ev_cbc_010815_46521bcb2f,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049133,Evidence,ev_cbc_010815_46521bcb2f,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049134,Evidence,ev_cbc_010816_47b7ac8b97,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049135,Evidence,ev_cbc_010816_47b7ac8b97,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049136,Evidence,ev_cbc_010817_0a746c2deb,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049137,Evidence,ev_cbc_010817_0a746c2deb,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049138,Evidence,ev_cbc_010817_0a746c2deb,SUPPORTS,Condition,cond_cardiac_stress,0.75,kb_pdf
edge_0049139,Evidence,ev_cbc_010818_8644094412,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049140,Evidence,ev_cbc_010818_8644094412,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049141,Evidence,ev_cbc_010818_8644094412,MENTIONS_TOPIC,Topic,topic_bleeding,0.8,kb_pdf
edge_0049142,Evidence,ev_cbc_010818_8644094412,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0049143,Evidence,ev_cbc_010818_8644094412,SUPPORTS,Condition,cond_bleeding_risk,0.75,kb_pdf
edge_0049144,Evidence,ev_cbc_010818_8644094412,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0049145,Evidence,ev_cbc_010819_ce46e8ced6,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049146,Evidence,ev_cbc_010819_ce46e8ced6,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049147,Evidence,ev_cbc_010820_f4b220158a,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049148,Evidence,ev_cbc_010820_f4b220158a,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049149,Evidence,ev_cbc_010821_0b82495fd7,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049150,Evidence,ev_cbc_010821_0b82495fd7,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049151,Evidence,ev_cbc_010821_0b82495fd7,MENTIONS_TOPIC,Topic,topic_inflammation,0.8,kb_pdf
edge_0049152,Evidence,ev_cbc_010821_0b82495fd7,SUPPORTS,Condition,cond_inflammation,0.75,kb_pdf
edge_0049153,Evidence,ev_cbc_010822_454eed710d,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049154,Evidence,ev_cbc_010822_454eed710d,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049155,Evidence,ev_cbc_010823_e53a683bfc,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049156,Evidence,ev_cbc_010823_e53a683bfc,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049157,Evidence,ev_cbc_010823_e53a683bfc,SUPPORTS,Condition,cond_cardiac_stress,0.75,kb_pdf
edge_0049158,Evidence,ev_cbc_010824_4257f70ae7,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049159,Evidence,ev_cbc_010824_4257f70ae7,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049160,Evidence,ev_cbc_010824_4257f70ae7,MENTIONS_TEST,Test,test_EOS,0.95,kb_pdf
edge_0049161,Evidence,ev_cbc_010824_4257f70ae7,SUPPORTS,Condition,cond_eosinophilia,0.75,kb_pdf
edge_0049162,Evidence,ev_cbc_010825_9836fb97ca,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049163,Evidence,ev_cbc_010825_9836fb97ca,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049164,Evidence,ev_cbc_010826_b5cd27fee4,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049165,Evidence,ev_cbc_010826_b5cd27fee4,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049166,Evidence,ev_cbc_010827_ee21991be5,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049167,Evidence,ev_cbc_010827_ee21991be5,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049168,Evidence,ev_cbc_010828_119b4b165e,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049169,Evidence,ev_cbc_010828_119b4b165e,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049170,Evidence,ev_cbc_010829_ace40f4cb4,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049171,Evidence,ev_cbc_010829_ace40f4cb4,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049172,Evidence,ev_cbc_010829_ace40f4cb4,MENTIONS_TOPIC,Topic,topic_inflammation,0.8,kb_pdf
edge_0049173,Evidence,ev_cbc_010829_ace40f4cb4,SUPPORTS,Condition,cond_inflammation,0.75,kb_pdf
edge_0049174,Evidence,ev_cbc_010830_8c295db2ac,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049175,Evidence,ev_cbc_010830_8c295db2ac,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049176,Evidence,ev_cbc_010830_8c295db2ac,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0049177,Evidence,ev_cbc_010830_8c295db2ac,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0049178,Evidence,ev_cbc_010831_852493a1de,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049179,Evidence,ev_cbc_010831_852493a1de,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049180,Evidence,ev_cbc_010831_852493a1de,MENTIONS_TOPIC,Topic,topic_inflammation,0.8,kb_pdf
edge_0049181,Evidence,ev_cbc_010831_852493a1de,SUPPORTS,Condition,cond_inflammation,0.75,kb_pdf
edge_0049182,Evidence,ev_cbc_010832_e6ffd3c99b,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049183,Evidence,ev_cbc_010832_e6ffd3c99b,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049184,Evidence,ev_cbc_010832_e6ffd3c99b,MENTIONS_TOPIC,Topic,topic_inflammation,0.8,kb_pdf
edge_0049185,Evidence,ev_cbc_010832_e6ffd3c99b,SUPPORTS,Condition,cond_inflammation,0.75,kb_pdf
